,sub_name,fiber,exp_name,dataset_name,Reconstruction accuracy (r)
7378,387959,ILF,HCP1200,HCP,0.9396891710096017
7379,389357,ILF,HCP1200,HCP,0.953170239680152
7380,390645,ILF,HCP1200,HCP,0.9423589020453248
7381,391748,ILF,HCP1200,HCP,0.9501537879238043
7382,392447,ILF,HCP1200,HCP,0.9357958923686547
7383,392750,ILF,HCP1200,HCP,0.942068544510208
7384,393550,ILF,HCP1200,HCP,0.9460568059618868
7385,394956,ILF,HCP1200,HCP,0.9431212746749048
7386,395251,ILF,HCP1200,HCP,0.9536023780580609
7387,395756,ILF,HCP1200,HCP,0.9567503250429762
7388,395958,ILF,HCP1200,HCP,0.9357619186594835
7389,397154,ILF,HCP1200,HCP,0.9403620439119265
7390,397760,ILF,HCP1200,HCP,0.9505281768666602
7391,397861,ILF,HCP1200,HCP,0.9349693351230982
7392,401422,ILF,HCP1200,HCP,0.9435946816445364
7393,406432,ILF,HCP1200,HCP,0.9329640625739963
7394,406836,ILF,HCP1200,HCP,0.953962026626734
7395,412528,ILF,HCP1200,HCP,0.9493826511043991
7396,413934,ILF,HCP1200,HCP,0.9473763414071786
7397,414229,ILF,HCP1200,HCP,0.9495365790071881
7398,415837,ILF,HCP1200,HCP,0.9481313389851548
7399,419239,ILF,HCP1200,HCP,0.9531919965761564
7400,421226,ILF,HCP1200,HCP,0.935832040552139
7401,422632,ILF,HCP1200,HCP,0.9523519828262664
7402,424939,ILF,HCP1200,HCP,0.9520657204734871
7403,429040,ILF,HCP1200,HCP,0.9389178076722021
7404,432332,ILF,HCP1200,HCP,0.9515961139694948
7405,433839,ILF,HCP1200,HCP,0.9503057004047384
7406,436239,ILF,HCP1200,HCP,0.9513243250766013
7407,436845,ILF,HCP1200,HCP,0.9333869871460626
7408,441939,ILF,HCP1200,HCP,0.9420849280690637
7409,445543,ILF,HCP1200,HCP,0.9490496464364886
7410,448347,ILF,HCP1200,HCP,0.9499552348951878
7411,449753,ILF,HCP1200,HCP,0.9469123229449844
7412,453441,ILF,HCP1200,HCP,0.9501358657233657
7413,453542,ILF,HCP1200,HCP,0.9247039058695196
7414,454140,ILF,HCP1200,HCP,0.9383361030626046
7415,456346,ILF,HCP1200,HCP,0.9491900370959995
7416,459453,ILF,HCP1200,HCP,0.9511010599879938
7417,461743,ILF,HCP1200,HCP,0.938749396236591
7418,463040,ILF,HCP1200,HCP,0.9422643925779892
7419,465852,ILF,HCP1200,HCP,0.909947156828314
7420,467351,ILF,HCP1200,HCP,0.9429619952941876
7421,468050,ILF,HCP1200,HCP,0.930407499730805
7422,469961,ILF,HCP1200,HCP,0.9381848193197844
7423,475855,ILF,HCP1200,HCP,0.9518179511932772
7424,479762,ILF,HCP1200,HCP,0.9472918826018899
7425,481042,ILF,HCP1200,HCP,0.9402372543995934
7426,481951,ILF,HCP1200,HCP,0.9514150703254044
7427,485757,ILF,HCP1200,HCP,0.9490551321365062
7428,486759,ILF,HCP1200,HCP,0.9446123246827682
7429,495255,ILF,HCP1200,HCP,0.9442479256743533
7430,497865,ILF,HCP1200,HCP,0.9496158973991974
7431,499566,ILF,HCP1200,HCP,0.9466638244388053
7432,500222,ILF,HCP1200,HCP,0.9516010290532256
7433,506234,ILF,HCP1200,HCP,0.9399954744690446
7434,510225,ILF,HCP1200,HCP,0.9454039331342414
7435,510326,ILF,HCP1200,HCP,0.9517067044292074
7436,512835,ILF,HCP1200,HCP,0.9271087053019567
7437,513130,ILF,HCP1200,HCP,0.9399191785594162
7438,513736,ILF,HCP1200,HCP,0.9256786849895804
7439,516742,ILF,HCP1200,HCP,0.9433780941279444
7440,517239,ILF,HCP1200,HCP,0.9503491309785841
7441,518746,ILF,HCP1200,HCP,0.9472858863120114
7442,519647,ILF,HCP1200,HCP,0.9490480196632344
7443,519950,ILF,HCP1200,HCP,0.9509503090145868
7444,520228,ILF,HCP1200,HCP,0.9571587719016211
7445,522434,ILF,HCP1200,HCP,0.9510268751290493
7446,523032,ILF,HCP1200,HCP,0.9464275276995123
7447,524135,ILF,HCP1200,HCP,0.9568763436029886
7448,525541,ILF,HCP1200,HCP,0.9530402933308199
7449,529549,ILF,HCP1200,HCP,0.9570047633887319
7450,529953,ILF,HCP1200,HCP,0.9522789810047861
7451,530635,ILF,HCP1200,HCP,0.9385506480003472
7452,531536,ILF,HCP1200,HCP,0.9393170033731691
7453,531940,ILF,HCP1200,HCP,0.9500609516904668
7454,536647,ILF,HCP1200,HCP,0.960336210409893
7455,540436,ILF,HCP1200,HCP,0.935697977189625
7456,541640,ILF,HCP1200,HCP,0.9530920988534423
7457,541943,ILF,HCP1200,HCP,0.9442165659040822
7458,545345,ILF,HCP1200,HCP,0.9448656506923486
7459,547046,ILF,HCP1200,HCP,0.9448104307123594
7460,548250,ILF,HCP1200,HCP,0.9415826653994631
7461,552241,ILF,HCP1200,HCP,0.9459746901073696
7462,553344,ILF,HCP1200,HCP,0.956781110246999
7463,555348,ILF,HCP1200,HCP,0.9426187091766772
7464,555651,ILF,HCP1200,HCP,0.9468634452064024
7465,555954,ILF,HCP1200,HCP,0.947328459697274
7466,557857,ILF,HCP1200,HCP,0.9487259150759177
7467,558657,ILF,HCP1200,HCP,0.9502234179619412
7468,558960,ILF,HCP1200,HCP,0.919627475747694
7469,559053,ILF,HCP1200,HCP,0.9433665172693205
7470,559457,ILF,HCP1200,HCP,0.9457873884288918
7471,561242,ILF,HCP1200,HCP,0.9535958052746482
7472,561444,ILF,HCP1200,HCP,0.9481317205441425
7473,561949,ILF,HCP1200,HCP,0.9492249155374527
7474,562345,ILF,HCP1200,HCP,0.9510304562853611
7475,562446,ILF,HCP1200,HCP,0.9483971936929635
7476,565452,ILF,HCP1200,HCP,0.9474151166858426
7477,566454,ILF,HCP1200,HCP,0.9448708992472129
7478,567052,ILF,HCP1200,HCP,0.9490484097801094
7479,567759,ILF,HCP1200,HCP,0.946528431490769
7480,567961,ILF,HCP1200,HCP,0.9532753399268512
7481,568963,ILF,HCP1200,HCP,0.9435190924271458
7482,570243,ILF,HCP1200,HCP,0.9424426536687462
7483,571144,ILF,HCP1200,HCP,0.9528681512357408
7484,572045,ILF,HCP1200,HCP,0.9479404412765824
7485,573249,ILF,HCP1200,HCP,0.9483095225325452
7486,573451,ILF,HCP1200,HCP,0.949640109569816
7487,576255,ILF,HCP1200,HCP,0.9362160462129261
7488,579665,ILF,HCP1200,HCP,0.9550110016585072
7489,579867,ILF,HCP1200,HCP,0.9531662157994037
7490,580044,ILF,HCP1200,HCP,0.9459678578216482
7491,580347,ILF,HCP1200,HCP,0.9331384249322539
7492,580650,ILF,HCP1200,HCP,0.9411697834291066
7493,580751,ILF,HCP1200,HCP,0.953557334068045
7494,581349,ILF,HCP1200,HCP,0.9563541812042364
7495,581450,ILF,HCP1200,HCP,0.9494867713054491
7496,583858,ILF,HCP1200,HCP,0.9528845939043581
7497,585256,ILF,HCP1200,HCP,0.9496495744192026
7498,585862,ILF,HCP1200,HCP,0.9438684542396276
7499,586460,ILF,HCP1200,HCP,0.9438117819535461
7500,587664,ILF,HCP1200,HCP,0.9513947931619796
7501,588565,ILF,HCP1200,HCP,0.945487267752119
7502,589567,ILF,HCP1200,HCP,0.9482289535506162
7503,590047,ILF,HCP1200,HCP,0.9479364873624492
7504,592455,ILF,HCP1200,HCP,0.9587448040933829
7505,594156,ILF,HCP1200,HCP,0.9419901893488253
7506,597869,ILF,HCP1200,HCP,0.938443485992069
7507,598568,ILF,HCP1200,HCP,0.9533786520627757
7508,599065,ILF,HCP1200,HCP,0.9482296060736736
7509,599469,ILF,HCP1200,HCP,0.9408748781774279
7510,599671,ILF,HCP1200,HCP,0.9515953298591281
7511,601127,ILF,HCP1200,HCP,0.9255551244461542
7512,604537,ILF,HCP1200,HCP,0.9453676855047358
7513,609143,ILF,HCP1200,HCP,0.9148706839367401
7514,611938,ILF,HCP1200,HCP,0.9475875487153026
7515,613538,ILF,HCP1200,HCP,0.9498034211970862
7516,615744,ILF,HCP1200,HCP,0.9537046710983139
7517,616645,ILF,HCP1200,HCP,0.9508015652650492
7518,617748,ILF,HCP1200,HCP,0.9415857296756815
7519,618952,ILF,HCP1200,HCP,0.9428872595274829
7520,620434,ILF,HCP1200,HCP,0.9486451061469645
7521,622236,ILF,HCP1200,HCP,0.9512671583459913
7522,623844,ILF,HCP1200,HCP,0.9563437205535619
7523,626648,ILF,HCP1200,HCP,0.946786563260311
7524,627549,ILF,HCP1200,HCP,0.9536832394935145
7525,627852,ILF,HCP1200,HCP,0.9282552725039243
7526,628248,ILF,HCP1200,HCP,0.9485135985609063
7527,633847,ILF,HCP1200,HCP,0.9555259136747042
7528,634748,ILF,HCP1200,HCP,0.9357055814554945
7529,635245,ILF,HCP1200,HCP,0.9525495308959665
7530,638049,ILF,HCP1200,HCP,0.9475183261192847
7531,645450,ILF,HCP1200,HCP,0.9437222468758911
7532,645551,ILF,HCP1200,HCP,0.9472243204864212
7533,647858,ILF,HCP1200,HCP,0.9528515476548594
7534,654350,ILF,HCP1200,HCP,0.9347831614953291
7535,654552,ILF,HCP1200,HCP,0.9432676393857194
7536,654754,ILF,HCP1200,HCP,0.9578267741568882
7537,656253,ILF,HCP1200,HCP,0.9391586357667728
7538,656657,ILF,HCP1200,HCP,0.9537659189681057
7539,657659,ILF,HCP1200,HCP,0.9438643977146219
7540,660951,ILF,HCP1200,HCP,0.9507174760936056
7541,663755,ILF,HCP1200,HCP,0.9352356855801413
7542,664757,ILF,HCP1200,HCP,0.9504109470994572
7543,665254,ILF,HCP1200,HCP,0.9503078351107618
7544,667056,ILF,HCP1200,HCP,0.9581174986767068
7545,668361,ILF,HCP1200,HCP,0.9498523026410789
7546,671855,ILF,HCP1200,HCP,0.9311593900692301
7547,672756,ILF,HCP1200,HCP,0.9484984385090566
7548,673455,ILF,HCP1200,HCP,0.9503882725955378
7549,675661,ILF,HCP1200,HCP,0.9462245223700916
7550,677766,ILF,HCP1200,HCP,0.9462925708212554
7551,677968,ILF,HCP1200,HCP,0.939616851376833
7552,679568,ILF,HCP1200,HCP,0.9437454293436749
7553,679770,ILF,HCP1200,HCP,0.95467940356047
7554,680250,ILF,HCP1200,HCP,0.9190478159775395
7555,680452,ILF,HCP1200,HCP,0.9383843946829731
7556,680957,ILF,HCP1200,HCP,0.9281692133424173
7557,683256,ILF,HCP1200,HCP,0.9538243528140563
7558,685058,ILF,HCP1200,HCP,0.9510906095209088
7559,686969,ILF,HCP1200,HCP,0.9158442654565956
7560,687163,ILF,HCP1200,HCP,0.9506780823521206
7561,690152,ILF,HCP1200,HCP,0.9419800870667276
7562,692964,ILF,HCP1200,HCP,0.9398857077425261
7563,693764,ILF,HCP1200,HCP,0.9432730156996139
7564,694362,ILF,HCP1200,HCP,0.9532068162712101
7565,695768,ILF,HCP1200,HCP,0.949580304202898
7566,698168,ILF,HCP1200,HCP,0.9288885604532625
7567,700634,ILF,HCP1200,HCP,0.9361863154677961
7568,702133,ILF,HCP1200,HCP,0.949977371217325
7569,704238,ILF,HCP1200,HCP,0.9476392137420561
7570,705341,ILF,HCP1200,HCP,0.9493730951164243
7571,707749,ILF,HCP1200,HCP,0.9452960935334181
7572,709551,ILF,HCP1200,HCP,0.9469986842022816
7573,713239,ILF,HCP1200,HCP,0.9283698350966998
7574,715041,ILF,HCP1200,HCP,0.9541117521314775
7575,715647,ILF,HCP1200,HCP,0.9444641883234233
7576,715950,ILF,HCP1200,HCP,0.9433524480711628
7577,720337,ILF,HCP1200,HCP,0.947965791418105
7578,723141,ILF,HCP1200,HCP,0.9471235727707913
7579,724446,ILF,HCP1200,HCP,0.9495969945793106
7580,725751,ILF,HCP1200,HCP,0.9564607663107904
7581,727553,ILF,HCP1200,HCP,0.9525844526254863
7582,727654,ILF,HCP1200,HCP,0.9523207172737633
7583,728454,ILF,HCP1200,HCP,0.9429457610287132
7584,729254,ILF,HCP1200,HCP,0.9557818773956973
7585,729557,ILF,HCP1200,HCP,0.950098896898024
7586,731140,ILF,HCP1200,HCP,0.9542180221829661
7587,732243,ILF,HCP1200,HCP,0.9486968216499214
7588,734045,ILF,HCP1200,HCP,0.9404418045551619
7589,735148,ILF,HCP1200,HCP,0.9330657031769818
7590,737960,ILF,HCP1200,HCP,0.9437750430195229
7591,742549,ILF,HCP1200,HCP,0.947445603249892
7592,744553,ILF,HCP1200,HCP,0.9399052835539738
7593,748258,ILF,HCP1200,HCP,0.9531608059880767
7594,748662,ILF,HCP1200,HCP,0.9430617174059054
7595,749058,ILF,HCP1200,HCP,0.9501164915392091
7596,749361,ILF,HCP1200,HCP,0.9343937952231122
7597,751348,ILF,HCP1200,HCP,0.940304491467498
7598,753150,ILF,HCP1200,HCP,0.9507781261838918
7599,753251,ILF,HCP1200,HCP,0.9463298615651887
7600,756055,ILF,HCP1200,HCP,0.9396726900943315
7601,757764,ILF,HCP1200,HCP,0.9469305679575624
7602,759869,ILF,HCP1200,HCP,0.9428743198554299
7603,761957,ILF,HCP1200,HCP,0.9496307631191373
7604,763557,ILF,HCP1200,HCP,0.9562618468962344
7605,765056,ILF,HCP1200,HCP,0.9503292990531484
7606,765864,ILF,HCP1200,HCP,0.9383657156182831
7607,767464,ILF,HCP1200,HCP,0.9464601381065114
7608,769064,ILF,HCP1200,HCP,0.9423152467394071
7609,770352,ILF,HCP1200,HCP,0.9541366012079509
7610,771354,ILF,HCP1200,HCP,0.9314612277749039
7611,773257,ILF,HCP1200,HCP,0.9582644064056691
7612,774663,ILF,HCP1200,HCP,0.939753475884855
7613,779370,ILF,HCP1200,HCP,0.9056326268272642
7614,782561,ILF,HCP1200,HCP,0.9352866042528978
7615,783462,ILF,HCP1200,HCP,0.9492881585639635
7616,784565,ILF,HCP1200,HCP,0.9534806804476236
7617,788674,ILF,HCP1200,HCP,0.9438410822381215
7618,788876,ILF,HCP1200,HCP,0.9416079564459678
7619,789373,ILF,HCP1200,HCP,0.9373061604454891
7620,792564,ILF,HCP1200,HCP,0.9435249716305831
7621,792766,ILF,HCP1200,HCP,0.9425857420850868
7622,792867,ILF,HCP1200,HCP,0.9440215350847023
7623,793465,ILF,HCP1200,HCP,0.9531604270121223
7624,800941,ILF,HCP1200,HCP,0.9522222283487276
7625,802844,ILF,HCP1200,HCP,0.9359992473362577
7626,803240,ILF,HCP1200,HCP,0.9461820518533726
7627,809252,ILF,HCP1200,HCP,0.9392747218032376
7628,810843,ILF,HCP1200,HCP,0.9486185833982059
7629,812746,ILF,HCP1200,HCP,0.9431412287764466
7630,814548,ILF,HCP1200,HCP,0.9468332244742999
7631,814649,ILF,HCP1200,HCP,0.944835546227469
7632,815247,ILF,HCP1200,HCP,0.9536252890887452
7633,816653,ILF,HCP1200,HCP,0.9464866540217418
7634,818455,ILF,HCP1200,HCP,0.9382188249244496
7635,818859,ILF,HCP1200,HCP,0.9421529999138055
7636,820745,ILF,HCP1200,HCP,0.9544274494827911
7637,825048,ILF,HCP1200,HCP,0.9412031795868713
7638,825553,ILF,HCP1200,HCP,0.9445261467431757
7639,825654,ILF,HCP1200,HCP,0.9491251403687055
7640,826353,ILF,HCP1200,HCP,0.9497835793893626
7641,826454,ILF,HCP1200,HCP,0.9378632913564876
7642,827052,ILF,HCP1200,HCP,0.9480220766191204
7643,828862,ILF,HCP1200,HCP,0.948098022291812
7644,832651,ILF,HCP1200,HCP,0.948548537971903
7645,833148,ILF,HCP1200,HCP,0.9461878132988664
7646,833249,ILF,HCP1200,HCP,0.9400396533124286
7647,835657,ILF,HCP1200,HCP,0.9440620308555587
7648,837560,ILF,HCP1200,HCP,0.953346052138129
7649,837964,ILF,HCP1200,HCP,0.9178973256458924
7650,841349,ILF,HCP1200,HCP,0.9474048151705942
7651,843151,ILF,HCP1200,HCP,0.9462427525823748
7652,844961,ILF,HCP1200,HCP,0.9444077074972085
7653,845458,ILF,HCP1200,HCP,0.9512492572620086
7654,849264,ILF,HCP1200,HCP,0.9530409270765535
7655,849971,ILF,HCP1200,HCP,0.9419480946325071
7656,852455,ILF,HCP1200,HCP,0.953298278689248
7657,856766,ILF,HCP1200,HCP,0.9485456817155691
7658,856968,ILF,HCP1200,HCP,0.9591270323099543
7659,857263,ILF,HCP1200,HCP,0.9516797458751293
7660,859671,ILF,HCP1200,HCP,0.9584010933729815
7661,861456,ILF,HCP1200,HCP,0.9510166368093316
7662,865363,ILF,HCP1200,HCP,0.9470008494736472
7663,867468,ILF,HCP1200,HCP,0.9488087098654326
7664,869472,ILF,HCP1200,HCP,0.9342400700177647
7665,870861,ILF,HCP1200,HCP,0.9529094449456944
7666,871762,ILF,HCP1200,HCP,0.9434505605268516
7667,871964,ILF,HCP1200,HCP,0.9460357431588167
7668,872158,ILF,HCP1200,HCP,0.9518598795201362
7669,872562,ILF,HCP1200,HCP,0.944282906841542
7670,872764,ILF,HCP1200,HCP,0.9419462705445492
7671,873968,ILF,HCP1200,HCP,0.9407942060836918
7672,877269,ILF,HCP1200,HCP,0.9502827397829011
7673,878776,ILF,HCP1200,HCP,0.9410935609197425
7674,878877,ILF,HCP1200,HCP,0.9510233406639045
7675,880157,ILF,HCP1200,HCP,0.9435275613818586
7676,882161,ILF,HCP1200,HCP,0.9594899807506104
7677,884064,ILF,HCP1200,HCP,0.9300001728262343
7678,885975,ILF,HCP1200,HCP,0.9482146247931275
7679,886674,ILF,HCP1200,HCP,0.9530041104753735
7680,887373,ILF,HCP1200,HCP,0.9313192115961021
7681,888678,ILF,HCP1200,HCP,0.9470466076584448
7682,889579,ILF,HCP1200,HCP,0.9268937102958507
7683,891667,ILF,HCP1200,HCP,0.9483919993983495
7684,894067,ILF,HCP1200,HCP,0.9432338311459371
7685,894673,ILF,HCP1200,HCP,0.948434636562949
7686,894774,ILF,HCP1200,HCP,0.9483936388747898
7687,896778,ILF,HCP1200,HCP,0.9442706285330263
7688,896879,ILF,HCP1200,HCP,0.9453254156951568
7689,898176,ILF,HCP1200,HCP,0.9462932663237117
7690,899885,ILF,HCP1200,HCP,0.9519203420864902
7691,901038,ILF,HCP1200,HCP,0.9295416143190882
7692,901139,ILF,HCP1200,HCP,0.936063561614138
7693,901442,ILF,HCP1200,HCP,0.9513507393272289
7694,902242,ILF,HCP1200,HCP,0.9422917332015381
7695,904044,ILF,HCP1200,HCP,0.9363274557459882
7696,905147,ILF,HCP1200,HCP,0.9512525907767126
7697,907656,ILF,HCP1200,HCP,0.9555722116927718
7698,908860,ILF,HCP1200,HCP,0.9386449322864474
7699,910241,ILF,HCP1200,HCP,0.9422814102899554
7700,910443,ILF,HCP1200,HCP,0.9495153692552424
7701,911849,ILF,HCP1200,HCP,0.9525389440488172
7702,912447,ILF,HCP1200,HCP,0.9495391126190007
7703,917255,ILF,HCP1200,HCP,0.9420562834179964
7704,917558,ILF,HCP1200,HCP,0.939090258808321
7705,919966,ILF,HCP1200,HCP,0.9154979029248779
7706,922854,ILF,HCP1200,HCP,0.9189478046947334
7707,923755,ILF,HCP1200,HCP,0.9373504985662768
7708,926862,ILF,HCP1200,HCP,0.9539612723673977
7709,927359,ILF,HCP1200,HCP,0.9368205733270697
7710,930449,ILF,HCP1200,HCP,0.9409167045472473
7711,932554,ILF,HCP1200,HCP,0.9548206035908805
7712,933253,ILF,HCP1200,HCP,0.9366887084303969
7713,937160,ILF,HCP1200,HCP,0.9319586672793618
7714,942658,ILF,HCP1200,HCP,0.9464715362059221
7715,943862,ILF,HCP1200,HCP,0.9508702650764748
7716,947668,ILF,HCP1200,HCP,0.9052454063399815
7717,951457,ILF,HCP1200,HCP,0.940678417068825
7718,952863,ILF,HCP1200,HCP,0.9562555898385806
7719,955465,ILF,HCP1200,HCP,0.945060000901367
7720,957974,ILF,HCP1200,HCP,0.9490930664436903
7721,958976,ILF,HCP1200,HCP,0.9518476819319709
7722,959574,ILF,HCP1200,HCP,0.9510825531145733
7723,962058,ILF,HCP1200,HCP,0.9487116371021785
7724,965367,ILF,HCP1200,HCP,0.9434212374860852
7725,965771,ILF,HCP1200,HCP,0.948115100262379
7726,966975,ILF,HCP1200,HCP,0.9449731722845311
7727,969476,ILF,HCP1200,HCP,0.9509952117323955
7728,970764,ILF,HCP1200,HCP,0.949867804960129
7729,971160,ILF,HCP1200,HCP,0.9472527135816976
7730,978578,ILF,HCP1200,HCP,0.9486226666777299
7731,979984,ILF,HCP1200,HCP,0.9363261924350691
7732,983773,ILF,HCP1200,HCP,0.9526692090579191
7733,984472,ILF,HCP1200,HCP,0.9482629635760466
7734,987074,ILF,HCP1200,HCP,0.9508135379193922
7735,987983,ILF,HCP1200,HCP,0.9402364138218948
7736,989987,ILF,HCP1200,HCP,0.9551581632208178
7737,990366,ILF,HCP1200,HCP,0.9481839277439295
7738,991267,ILF,HCP1200,HCP,0.9421787820506632
7739,992673,ILF,HCP1200,HCP,0.9553216309955732
7740,992774,ILF,HCP1200,HCP,0.9401434233772367
7741,993675,ILF,HCP1200,HCP,0.9547251672133249
7742,994273,ILF,HCP1200,HCP,0.9551349037365348
7743,996782,ILF,HCP1200,HCP,0.9493055117086833
7744,100307,OR,HCP1200,HCP,0.9500942213684035
7745,100408,OR,HCP1200,HCP,0.9431855579353382
7746,100610,OR,HCP1200,HCP,0.9533405845592664
7747,101006,OR,HCP1200,HCP,0.9495876962800625
7748,101107,OR,HCP1200,HCP,0.9537499110897225
7749,101309,OR,HCP1200,HCP,0.9444873625296769
7750,101915,OR,HCP1200,HCP,0.952247783000446
7751,102008,OR,HCP1200,HCP,0.9534448583809996
7752,102109,OR,HCP1200,HCP,0.9525844293964723
7753,102311,OR,HCP1200,HCP,0.9487698877803339
7754,102513,OR,HCP1200,HCP,0.9528276615053831
7755,102614,OR,HCP1200,HCP,0.9515283408199424
7756,102715,OR,HCP1200,HCP,0.9398127339979734
7757,102816,OR,HCP1200,HCP,0.9463453764267609
7758,103111,OR,HCP1200,HCP,0.9547776531138048
7759,103212,OR,HCP1200,HCP,0.9542750543848266
7760,103414,OR,HCP1200,HCP,0.9439097733861637
7761,103515,OR,HCP1200,HCP,0.9386621360990969
7762,103818,OR,HCP1200,HCP,0.9473078716787136
7763,104012,OR,HCP1200,HCP,0.9477066922832611
7764,104416,OR,HCP1200,HCP,0.9472968145519133
7765,104820,OR,HCP1200,HCP,0.938289277177869
7766,105014,OR,HCP1200,HCP,0.9495292780995923
7767,105115,OR,HCP1200,HCP,0.9415376810523904
7768,105216,OR,HCP1200,HCP,0.9451643297316539
7769,105620,OR,HCP1200,HCP,0.9316198295287327
7770,105923,OR,HCP1200,HCP,0.9405415497647974
7771,106016,OR,HCP1200,HCP,0.9558999587206584
7772,106319,OR,HCP1200,HCP,0.9546317144424445
7773,106521,OR,HCP1200,HCP,0.9460089277592237
7774,106824,OR,HCP1200,HCP,0.947954005716129
7775,107018,OR,HCP1200,HCP,0.9386779561403303
7776,107321,OR,HCP1200,HCP,0.947703916665482
7777,107422,OR,HCP1200,HCP,0.9502311632783227
7778,107725,OR,HCP1200,HCP,0.9567947345195323
7779,108020,OR,HCP1200,HCP,0.9564824441092694
7780,108121,OR,HCP1200,HCP,0.9259211644842412
7781,108222,OR,HCP1200,HCP,0.946699838852135
7782,108323,OR,HCP1200,HCP,0.9457245476071873
7783,108525,OR,HCP1200,HCP,0.9502906529638441
7784,108828,OR,HCP1200,HCP,0.9534195866607851
7785,109123,OR,HCP1200,HCP,0.9518739076079409
7786,110007,OR,HCP1200,HCP,0.938943173657635
7787,110411,OR,HCP1200,HCP,0.9514185480915176
7788,110613,OR,HCP1200,HCP,0.9542480761327204
7789,111009,OR,HCP1200,HCP,0.9482074358106685
7790,111211,OR,HCP1200,HCP,0.950264385661788
7791,111312,OR,HCP1200,HCP,0.9492184607503644
7792,111413,OR,HCP1200,HCP,0.9470266130871986
7793,111514,OR,HCP1200,HCP,0.956051545251445
7794,111716,OR,HCP1200,HCP,0.9390525474403695
7795,112112,OR,HCP1200,HCP,0.9562381655658873
7796,112314,OR,HCP1200,HCP,0.9437981382473665
7797,112516,OR,HCP1200,HCP,0.953130188808367
7798,112920,OR,HCP1200,HCP,0.9512107396398184
7799,113215,OR,HCP1200,HCP,0.9300137909480055
7800,113316,OR,HCP1200,HCP,0.9548415678619419
7801,113619,OR,HCP1200,HCP,0.9463588748802118
7802,113922,OR,HCP1200,HCP,0.9274944210174983
7803,114217,OR,HCP1200,HCP,0.9537189874923123
7804,114318,OR,HCP1200,HCP,0.950233729768155
7805,114419,OR,HCP1200,HCP,0.9248491470971419
7806,114621,OR,HCP1200,HCP,0.9559557794737809
7807,114823,OR,HCP1200,HCP,0.9444583818537532
7808,115017,OR,HCP1200,HCP,0.9417278508171921
7809,115219,OR,HCP1200,HCP,0.9526944776831886
7810,115320,OR,HCP1200,HCP,0.9497176430615133
7811,115724,OR,HCP1200,HCP,0.9573806106426807
7812,115825,OR,HCP1200,HCP,0.9429441535555484
7813,116524,OR,HCP1200,HCP,0.9483469307800784
7814,116726,OR,HCP1200,HCP,0.9461600058058577
7815,117021,OR,HCP1200,HCP,0.9530063025216335
7816,117122,OR,HCP1200,HCP,0.9495813468583109
7817,117324,OR,HCP1200,HCP,0.9421054989325631
7818,117930,OR,HCP1200,HCP,0.9500080800905787
7819,118023,OR,HCP1200,HCP,0.9380200527916382
7820,118124,OR,HCP1200,HCP,0.9347337016482511
7821,118225,OR,HCP1200,HCP,0.9437599772450748
7822,118528,OR,HCP1200,HCP,0.9478076567542385
7823,118730,OR,HCP1200,HCP,0.9467030945962984
7824,118831,OR,HCP1200,HCP,0.9386080835130095
7825,118932,OR,HCP1200,HCP,0.9449373076980884
7826,119025,OR,HCP1200,HCP,0.9326041698855815
7827,120111,OR,HCP1200,HCP,0.9470084957353966
7828,120212,OR,HCP1200,HCP,0.9482334981495112
7829,120414,OR,HCP1200,HCP,0.956672220085415
7830,120515,OR,HCP1200,HCP,0.9437379884820117
7831,120717,OR,HCP1200,HCP,0.9448808016481685
7832,121416,OR,HCP1200,HCP,0.952538725382843
7833,121618,OR,HCP1200,HCP,0.9472187634645644
7834,121921,OR,HCP1200,HCP,0.9510977302724913
7835,122317,OR,HCP1200,HCP,0.9540627326233704
7836,122620,OR,HCP1200,HCP,0.9565157759271944
7837,122822,OR,HCP1200,HCP,0.9401656864849451
7838,123117,OR,HCP1200,HCP,0.9520840750401706
7839,123420,OR,HCP1200,HCP,0.9511522959765124
7840,123723,OR,HCP1200,HCP,0.9442101711858473
7841,123824,OR,HCP1200,HCP,0.9557060494909172
7842,123925,OR,HCP1200,HCP,0.9514802908233587
7843,124220,OR,HCP1200,HCP,0.937575507448074
7844,124422,OR,HCP1200,HCP,0.9460627978549587
7845,124624,OR,HCP1200,HCP,0.9464325002423362
7846,124826,OR,HCP1200,HCP,0.9449874568894282
7847,125222,OR,HCP1200,HCP,0.9416556550733063
7848,125424,OR,HCP1200,HCP,0.9537335868455925
7849,125525,OR,HCP1200,HCP,0.9438956520821404
7850,126325,OR,HCP1200,HCP,0.9442267054976923
7851,126426,OR,HCP1200,HCP,0.9567071621691653
7852,126628,OR,HCP1200,HCP,0.9476184188420033
7853,127226,OR,HCP1200,HCP,0.9463838536241005
7854,127327,OR,HCP1200,HCP,0.9460064362150415
7855,127630,OR,HCP1200,HCP,0.9506485995765488
7856,127731,OR,HCP1200,HCP,0.9466313343030056
7857,127832,OR,HCP1200,HCP,0.9379315501388549
7858,127933,OR,HCP1200,HCP,0.940394963494182
7859,128026,OR,HCP1200,HCP,0.9466651914040869
7860,128127,OR,HCP1200,HCP,0.9428029072099156
7861,128632,OR,HCP1200,HCP,0.9356782901695553
7862,128935,OR,HCP1200,HCP,0.9431820832561847
7863,129028,OR,HCP1200,HCP,0.9457139244863627
7864,129129,OR,HCP1200,HCP,0.9429835289932652
