"Age","SmoothedValue","ModeName"
11.5454545454545,41.4806178507707,"Mode6"
11.6767676767677,41.4557838297391,"Mode6"
11.8080808080808,41.4303980359192,"Mode6"
11.9393939393939,41.404846845761,"Mode6"
12.0707070707071,41.3795183668539,"Mode6"
12.2020202020202,41.3548341586679,"Mode6"
12.3333333333333,41.3312460377678,"Mode6"
12.4646464646465,41.3092069108819,"Mode6"
12.5959595959596,41.2891696847387,"Mode6"
12.7272727272727,41.2715872660667,"Mode6"
12.8585858585859,41.2569125615944,"Mode6"
12.989898989899,41.2455984780503,"Mode6"
13.1212121212121,41.238038465397,"Mode6"
13.2525252525253,41.2343261779955,"Mode6"
13.3838383838384,41.2344609926962,"Mode6"
13.5151515151515,41.2384422519416,"Mode6"
13.6464646464646,41.2462692981742,"Mode6"
13.7777777777778,41.2579414738365,"Mode6"
13.9090909090909,41.2734581213711,"Mode6"
14.040404040404,41.2928172848367,"Mode6"
14.1717171717172,41.3159225305881,"Mode6"
14.3030303030303,41.3425205639948,"Mode6"
14.4343434343434,41.3723433010243,"Mode6"
14.5656565656566,41.4051226576437,"Mode6"
14.6969696969697,41.4405905498205,"Mode6"
14.8282828282828,41.478478893522,"Mode6"
14.959595959596,41.5185196047154,"Mode6"
15.0909090909091,41.5604388861247,"Mode6"
15.2222222222222,41.6039023440424,"Mode6"
15.3535353535354,41.6485390874021,"Mode6"
15.4848484848485,41.693977723563,"Mode6"
15.6161616161616,41.7398468598845,"Mode6"
15.7474747474747,41.7857751037258,"Mode6"
15.8787878787879,41.8313910624462,"Mode6"
16.010101010101,41.8763233450396,"Mode6"
16.1414141414141,41.9202050388456,"Mode6"
16.2727272727273,41.9626834720176,"Mode6"
16.4040404040404,42.003408797009,"Mode6"
16.5353535353535,42.042031166273,"Mode6"
16.6666666666667,42.0782007322631,"Mode6"
16.7979797979798,42.1115676474326,"Mode6"
16.9292929292929,42.1417820642348,"Mode6"
17.0606060606061,42.1684967942274,"Mode6"
17.1919191919192,42.1914384514261,"Mode6"
17.3232323232323,42.2104152449581,"Mode6"
17.4545454545455,42.2252396065093,"Mode6"
17.5858585858586,42.2357239677662,"Mode6"
17.7171717171717,42.241680760415,"Mode6"
17.8484848484849,42.2429224161419,"Mode6"
17.979797979798,42.2392613666332,"Mode6"
18.1111111111111,42.2305258189917,"Mode6"
18.2424242424242,42.216644724905,"Mode6"
18.3737373737374,42.1975866583127,"Mode6"
18.5050505050505,42.1733202879732,"Mode6"
18.6363636363636,42.1438142826446,"Mode6"
18.7676767676768,42.1090373110853,"Mode6"
18.8989898989899,42.0689580420534,"Mode6"
19.030303030303,42.0235456940936,"Mode6"
19.1616161616162,41.9728506912375,"Mode6"
19.2929292929293,41.9170897577198,"Mode6"
19.4242424242424,41.8564999802348,"Mode6"
19.5555555555556,41.7913184454763,"Mode6"
19.6868686868687,41.7217822401385,"Mode6"
19.8181818181818,41.6481284509153,"Mode6"
19.9494949494949,41.5705941645009,"Mode6"
20.0808080808081,41.4894253763919,"Mode6"
20.2121212121212,41.4049935883244,"Mode6"
20.3434343434343,41.3177630788634,"Mode6"
20.4747474747475,41.2282003015743,"Mode6"
20.6060606060606,41.1367717100229,"Mode6"
20.7373737373737,41.0439437577746,"Mode6"
20.8686868686869,40.9501828983952,"Mode6"
21,40.8559555854501,"Mode6"
8,54.0175485141171,"Mode7"
8.13131313131313,54.0664472931305,"Mode7"
8.26262626262626,54.1153460721439,"Mode7"
8.39393939393939,54.1642448511574,"Mode7"
8.52525252525253,54.2131436301708,"Mode7"
8.65656565656566,54.2620424091843,"Mode7"
8.78787878787879,54.3109411881977,"Mode7"
8.91919191919192,54.3598399672112,"Mode7"
9.05050505050505,54.4087387462247,"Mode7"
9.18181818181818,54.4576375252381,"Mode7"
9.31313131313131,54.5065363042516,"Mode7"
9.44444444444444,54.555435083265,"Mode7"
