,sub_name,fiber,exp_name,dataset_name,Reconstruction accuracy (r)
487,214625,AF,HCP1200,HCP,0.8725265371872731
488,214726,AF,HCP1200,HCP,0.8830570751216957
489,217126,AF,HCP1200,HCP,0.8818313459788584
490,217429,AF,HCP1200,HCP,0.892972299060076
491,219231,AF,HCP1200,HCP,0.8474069941340497
492,220721,AF,HCP1200,HCP,0.8688525274681629
493,221319,AF,HCP1200,HCP,0.8755015182052261
494,223929,AF,HCP1200,HCP,0.8630238406584949
495,224022,AF,HCP1200,HCP,0.8671146338810699
496,227432,AF,HCP1200,HCP,0.8775431138091032
497,227533,AF,HCP1200,HCP,0.8544323578325997
498,228434,AF,HCP1200,HCP,0.8882309823315754
499,231928,AF,HCP1200,HCP,0.8715344560837787
500,233326,AF,HCP1200,HCP,0.8726999412082711
501,237334,AF,HCP1200,HCP,0.8738126876761183
502,238033,AF,HCP1200,HCP,0.879586095889212
503,239944,AF,HCP1200,HCP,0.8652951420213848
504,245333,AF,HCP1200,HCP,0.8680434439583306
505,246133,AF,HCP1200,HCP,0.879273029782056
506,248339,AF,HCP1200,HCP,0.8753183309972814
507,249947,AF,HCP1200,HCP,0.8711540089853589
508,250427,AF,HCP1200,HCP,0.8933442922194262
509,250932,AF,HCP1200,HCP,0.8672316127348306
510,251833,AF,HCP1200,HCP,0.864920562345656
511,255639,AF,HCP1200,HCP,0.8857294532558495
