,mode,fstat_age_fdc,p,R2,fiber name
178,Mode182,0.211784645539624,0.681,0.0005934721083994,T_OCC
179,Mode49,1.03640872960426,0.364,0.0005867841232083,T_OCC
180,Mode68,1.01214792138637,0.368,0.0005751763455403,T_OCC
181,Mode186,1.00573285878408,0.369,0.0005697545786432,T_OCC
182,Mode184,0.561789712385402,0.666,0.0005241478047747,T_OCC
183,Mode172,0.144474230403516,0.798,0.0005139348281704,T_OCC
184,Mode126,0.669945940321993,0.464,0.0003797373337829,T_OCC
185,Mode45,0.565807157636817,0.501,0.0003200082874329,T_OCC
186,Mode110,0.56430422636232,0.501,0.000319243859682,T_OCC
187,Mode29,0.440425785999186,0.543,0.0003144694781314,T_OCC
188,Mode197,0.484687231097989,0.531,0.000276868019771,T_OCC
189,Mode61,0.448459157417918,0.544,0.0002537366352002,T_OCC
190,Mode185,0.235352947376687,0.666,0.0001354862326714,T_OCC
191,Mode17,0.229642720625805,0.666,0.00013023498883,T_OCC
192,Mode171,0.197864720950559,0.685,0.0001121997153764,T_OCC
193,Mode119,0.189475803411141,0.694,0.0001108094210793,T_OCC
194,Mode96,0.0610483064618552,0.822,3.46986756164993e-05,T_OCC
195,Mode66,0.0438272319733117,0.848,2.50271386299701e-05,T_OCC
196,Mode92,0.0407442436461928,0.849,2.30643392894985e-05,T_OCC
197,Mode151,0.0360984129070613,0.856,2.07903247442055e-05,T_OCC
198,Mode179,0.0253207451437637,0.875,1.46728781434836e-05,T_OCC
0,Mode177,44.8494713347102,0.0,0.0493011690421473,ST_FO
1,Mode145,17.272046941132,0.0,0.0459886113326145,ST_FO
2,Mode157,71.5779052999745,0.0,0.0389321134953489,ST_FO
3,Mode183,68.7006056226964,0.0,0.0374245151943596,ST_FO
4,Mode87,67.2322610908888,0.0,0.0366350183183395,ST_FO
5,Mode198,63.0326831652,0.0,0.0344776004779067,ST_FO
6,Mode193,61.3591054697026,0.0,0.0335988578441797,ST_FO
7,Mode195,58.6640030281357,0.0,0.0328354303888291,ST_FO
