,EMOTION-FACES-SHAPES,GAMBLING-REWARD,LANGUAGE-STORY-MATH,MOTOR-AVG,RELATIONAL-REL,SOCIAL-TOM,WM-2BK
TGC 5069,0.20614279432518498,0.1503466424192623,0.12278809373219116,0.1316127565779479,0.18384609863800747,0.2929766977104079,0.2237077403957988
TGC 5070,-0.0006372056754015358,-0.09093818882499043,-0.18334745173070602,-0.06824943336682299,-0.006966304029819523,-0.07384011440252987,-0.030451733707448244
TGC 5071,0.21501827642916524,0.28401417734034035,0.24247259834261797,0.23296892267780478,0.1588168594380995,0.1998992774386258,0.1201103869520932
TGC 5072,0.008974918735868096,0.08720337799902993,0.1981436992421136,0.10481720606485313,0.12771988545761007,0.11611769298401564,0.11302038462825521
TGC 5073,0.033922913272369924,0.08363148797044717,0.007739661778211548,0.06545307120020047,0.11510307161036727,0.02717920370988671,0.05771458252630688
TGC 5074,-0.02202759078081725,-0.15603154319885054,-0.005173362744189016,0.0015918538146869902,-0.10547657134516807,-0.060107058679765804,-0.04834098588740685
TGC 5075,0.025662502262055596,0.06924117673170221,-0.09915399379902679,0.12784931540698882,0.10795375731681488,-0.08439237614967045,0.006886877253835918
TGC 5076,-0.019065119822599196,0.007422123750540785,0.01814182936423923,0.07768304212164112,-0.06895783464142864,0.03661665613355439,-0.015811556669831237
TGC 5077,0.08153323467723984,0.1746612627325222,0.04950638166541778,0.12680897093924037,0.22473156541534775,0.060510314841694855,0.1843858103884838
TGC 5078,-0.015869388724637407,0.10226668543205376,-0.06646074527781902,0.04546989251417217,0.051132443345936716,0.033647632207744894,-0.023900659424123366
TGC 5079,-0.024075228438433807,0.19235169344057165,0.04027598934003327,-0.07071262825125575,0.06211379871623062,0.012394626641693008,0.11878128196693026
TGC 5080,-0.07753010696848556,-0.24517972193602972,-0.03506148077031402,-0.14420138446875716,-0.22811894655267642,-0.022508539978124385,-0.1619734227704427
TGC 5081,0.081597273054374,0.2561641158186667,0.1369254129479407,0.0782542791011534,0.16946716190635847,0.02045809228524894,0.21548158890969807
TGC 5082,-0.09873623682886622,-0.30342204899681113,-0.149628722167863,-0.06812410722552073,-0.2362638801630377,-0.057133398169166884,-0.24412520285615008
TGC 5083,0.07302219490272448,0.07329220212435937,-0.10366131698267889,0.04003691817684331,-0.039905295749264644,0.011811800806437966,0.03244802651776625
TGC 5084,0.045573566724232684,-0.009872776588987248,0.23375260110861362,0.06732707790631245,0.23064514720484414,0.2291529645147357,-0.005479968410954238
TGC 5085,0.04475733972992869,-0.04772850564463541,0.11781855275957497,0.053819447259737,0.09652019328080147,0.28316537347729476,-0.003673459234717699
TGC 5086,-0.06533285483833805,-0.11786749232741978,-0.1019477536387419,-0.20788758894298862,-0.18386306075338768,-0.18402696714474512,-0.1386863619315767
TGC 5087,-0.06141546487727282,0.005332113471477582,-0.029914094325272228,-0.05737833853186543,-0.16461249039561718,-0.10874569176970948,-0.002941455613831078
TGC 5088,-0.055054234278015896,-0.08982416493294815,-0.10607945492487182,-0.0051824361531323405,-0.0024103177736330174,-0.05435465390957805,-0.04945104097322697
TGC 5089,-0.03998784048951476,-0.034706672875429855,0.05324146825994149,0.019995966012961545,0.024020475156718967,-0.006100948555913678,-0.014557212149292563
TGC 5090,0.10838094412875496,0.015829678946571862,-0.0031589688786904362,0.03831223646056032,0.09845165456670618,0.06370736365631093,0.16191554982278633
TGC 5091,-0.027883983823492678,-0.14227936223073326,0.0010447440382125497,0.08388104945473557,0.058863761301503746,-0.08236237058409523,-0.011452517754124763
TGC 5092,-0.10055767307019312,-0.1393518452792562,-0.10650427279590749,-0.12167847713973579,-0.1492681741388241,-0.06861281122679494,-0.09659261270012237
TGC 5093,0.05998015512130864,-0.014339123389496403,0.10553667982609828,0.0809500911144773,0.22424368826963706,0.16482586164623797,0.15551426406451263
TGC 5094,-0.04041415238137204,0.05054602933114059,0.03718663645642668,0.061309913059026666,-0.12992158998404615,-0.10792303383808667,0.09820392181111305
TGC 5095,-0.0866864211493066,-0.11704411500686014,-0.14540307589557386,-0.08315617631161051,-0.09824313814998763,-0.11583609686346458,-0.05549868515612812
TGC 5096,0.10149230611066523,0.14157494692134726,0.27626931666127025,0.1366799489395908,0.26979907471082765,0.28210622084081005,0.21129849049625854
TGC 5097,-0.07860832648182624,-0.07381237372855175,-0.15748908425618036,-0.09770824929771452,-0.1411096152549501,-0.0627787010927307,0.05170068721930433
TGC 5098,-0.052839359899816044,0.04424813943787556,-0.05664403592209721,-0.11111822023139455,0.08661805121846604,-0.19203178501695128,0.016320608586499537
TGC 5099,-0.04712467968352449,0.03378803136217691,0.07885159105131351,-0.02804758333911239,-0.018789191684201685,0.15150518492431603,-0.0880728513501331
TGC 5100,0.06501946109111208,0.03183027054259964,0.08496946924358066,0.0812902261798987,-0.034977311247379385,0.04175464895551562,-0.03628745406923392
TGC 5101,0.046270706886346956,0.14598025384982113,-0.0645200128698463,0.07352483641616082,0.12745015895771725,-0.05922027121130159,0.11244758975309783
TGC 5102,0.007348086900120369,-0.27087973530895376,-0.10548405424776491,-0.10417066004492377,-0.22897388129543617,-0.07132247818529783,-0.23538573755118972
TGC 5103,-0.09420748409302793,-0.21854247931853477,0.15765477223193972,-0.09389530292045893,-0.22948306789249703,0.09111057748627158,-0.15896428040011995
TGC 5104,0.0014153340856249232,0.11873505675258549,-0.08123788731991337,0.054742857422362526,0.034955709920120065,-0.041970309599888365,-0.022411755442835912
TGC 5105,0.06099638426621824,-0.009631538694761967,-0.07583793581544496,0.010981655710235946,0.1022422144284274,0.016300319469230086,-0.023702021595966044
TGC 5106,0.06413297161902537,0.3028006574017391,0.30636657924003907,0.14090103224988007,0.23553089928171628,0.28742979790863443,0.2828216122351615
TGC 5107,-0.029507666035934868,-0.22091433933849977,-0.11842355831470146,-0.07615982125759078,-0.07301380379435177,0.09689025138490105,-0.10125254639464486
TGC 5108,-0.06118788671304659,-0.23912841606931293,-0.1284566231522057,-0.039631130350562475,-0.10882181519443308,-0.01599568088785917,-0.16607550734136314
TGC 5109,0.09752975647455339,0.21780031667148983,0.17681545495858922,0.24041739106816554,0.21407541880328404,0.2935597712265348,0.08414096061486241
TGC 5110,0.03452229862246175,0.21427795254138016,0.0757532084347084,0.06714406843823262,0.06012164613514588,-0.17558345768282957,0.17759255145449324
TGC 5111,0.004347345970743396,0.12688661896737347,0.19361180192813102,0.08450802745413957,-0.042104762609726974,0.1772698424492337,0.1055500573495156
TGC 5112,-0.009537932903836779,-0.046071299388318956,0.09904005677503092,0.036105368944632434,0.01601032581231382,0.018617780982156704,-0.0012156584204943669
TGC 5113,0.012991065110324693,0.14267002643838786,0.09451212418629228,0.022333493743409774,8.877249766388334e-05,0.14777474050317851,0.09551750931585258
TGC 5114,0.07706067426204535,0.17520450847163815,0.25886718294032623,0.09750094729819171,0.24550776437374103,0.24841651534764467,0.11443899351061657
TGC 5115,0.040387058075471424,0.030287141623430786,0.09811350956970041,0.12478880145927815,0.0803315650502741,0.1194847172224198,-0.014700054433137696
TGC 5116,-0.047788294163408074,-0.09662391666331731,0.0942036131579107,0.06210757500048493,-0.1463893509385723,-0.041909727914437096,-0.11959389797795213
TGC 5117,0.03724998711976756,0.05610705559440674,0.048732726347786276,0.021753448643733596,-0.05705584781169902,0.11927846435919931,-0.024833620920447358
TGC 5118,-0.11134648111120385,-0.257939380019708,-0.16095594772129732,-0.10633222283657563,-0.15768778560200944,-0.04828220464084192,-0.12571677343875864
TGC 5119,0.05199513987515345,0.18099440618836554,0.2259465688160322,-0.009698087054582015,0.23124441410388563,0.33217130588294136,0.03644530707439711
TGC 5120,-0.036960799710364284,0.07257401228306753,-0.0939886909225612,-0.10732433586885191,-0.0298854383623922,-0.07824871406196236,-0.06041814698479288
TGC 5121,0.011056799005250723,0.09518940097343347,-0.1224996279599597,0.04015186953408197,0.14356523878246277,-0.11210452885702164,0.17368049600307803
TGC 5122,0.03240106224685384,-0.0588782723147931,-0.042038883278890105,-0.06880941564002518,-0.03271299896635564,0.008695858238441066,-0.008052158595277968
TGC 5123,0.058065949866092675,-0.0788485218448394,0.03126382341922571,0.09552738371769677,0.05831771975506435,-0.023338859577055324,0.05987734976000029
TGC 5124,-0.07835754775107191,-0.032677093312619414,-0.11067702332188119,0.017793310246318632,-0.15540136724879317,-0.12825275528423336,-0.07820020432272508
TGC 5125,0.03741736580088135,0.07429539077801196,-0.04439038337964515,0.013981290320581798,-0.0015490927364028816,0.14633055874290005,0.08485956635926599
TGC 5126,-0.048085786892738284,-0.10347461318662161,0.04702959344297295,-0.05076102748672387,-0.25068425758851376,0.038258349591276636,-0.20546403986803136
TGC 5127,-0.017418389326906782,-0.1057276543269447,-0.1268806094049764,-0.07757170504461246,0.03922455757815824,0.03283889152921,-0.022928821156596297
TGC 5128,0.0028382734675386954,0.07312218866138842,-0.027257856763519002,-0.03589140541639259,0.058440699739232965,-0.1036840834147075,-0.02279058362275906
TGC 5129,0.037495285310461215,0.15586168498017597,0.13271061902646425,0.12524211178884756,0.2886214916519735,0.23392485519419468,0.14518401716048834
TGC 5130,0.017101100325735148,-0.001010123065603074,0.17249871517402485,-0.026129008771348758,-0.01327777568439019,0.23482962563912207,-0.02633720389409854
TGC 5131,-0.07049764502316913,0.04360879667008381,-0.017528656115105963,-0.07174119107362044,0.01686366676835383,-0.12878660574864487,0.15186301860222318
TGC 5132,-0.03487142942302258,0.1090812164641914,-0.08614606768925942,-0.06499569034053368,0.0048320233465006055,-0.014060487270088684,0.032751041193526675
TGC 5133,-0.03194472832379179,-0.1512211869342405,-0.004678461192727575,-0.05727365975777033,-0.06317190419727252,0.12722099710795182,-0.08941605997991929
TGC 5134,-0.11691750581169776,-0.32581424686781907,-0.13706663567243416,-0.18414773415589136,-0.3113573311758838,-0.25897507768289985,-0.23442060064903994
TGC 5135,-0.026488759688602717,-0.15946957237950513,-0.09835885019818158,0.016841080970774844,-0.007019479471557018,-0.0019011432161530875,-0.11103970089196334
TGC 5136,0.08176736340933545,0.1361466688408418,0.07765838694849495,0.08845483826123071,0.041920763490700244,0.06419651544878681,0.16971202607407726
TGC 5137,-0.028883286493321846,-0.1624700608532795,-0.07784646721560923,-0.1377670774125679,-0.03859965461521043,-0.1224744087981546,-0.011476955361974331
TGC 5138,-0.021510820580211854,0.1606508042031367,0.06788820766831889,0.09676581292715422,0.06963479414048493,0.07321601413241333,0.1825017558598956
TGC 5139,0.06792746313654746,-0.06375860296370654,-0.004448673165479605,-0.11246987074022764,-0.05226987301862253,0.11174841380563136,-0.04303425519265623
TGC 5140,0.03638544797364603,0.1878858655303868,0.14255454928749772,0.0040640917437642,-0.0075760405123419736,-0.11272198922889647,0.10768586706931145
TGC 5141,-0.10512783932915468,-0.09785417053036853,-0.08711196474335452,-0.09044516562262571,-0.07477429593744732,0.001620841188344659,-0.02196870736662795
TGC 5142,0.020992532808319014,0.23216361113184406,0.12155448754372453,0.03571967354048861,0.20775968510249626,0.18207226604639015,-0.025078736566227864
TGC 5143,0.0340160233949373,0.018889303108823176,-0.01505658208045769,0.04771144246753513,-0.06886589658709504,0.16336325496889514,0.051566496167210346
TGC 5144,0.0947107587901073,0.07882820939600318,-0.02333215124659756,0.09295727341250586,0.18632014661720311,-0.03069175866313976,0.07458002536873053
TGC 5145,-0.056780116953689494,-0.19866126604575504,-0.002824046523328312,0.045234617138170966,-0.11900239835896965,0.04203401593115041,-0.1380667171923683
TGC 5146,-0.047425184902298245,-0.06214706437149963,-0.1415478709294194,-0.07569319042889135,-0.00930178569947072,-0.21553396406417502,0.05595591566217372
TGC 5147,0.09781349510853068,-0.017352811936216666,-0.10459566390805979,0.012754049353983334,0.08953514090918183,0.17911957872549206,0.09008077304958235
TGC 5148,0.009972745399835546,-0.028547104686885587,-0.2527191140803277,-0.07674283345058257,0.0012104683868717303,-0.27154511317752766,-0.05435973069419599
TGC 5149,-6.735005203873275e-05,-0.007413001899866253,-0.11712528398917606,-0.15725146678655572,-0.14635232931486333,-0.0368816810291255,-0.029250062307558042
TGC 5150,0.025022055971442282,0.07783208644358133,0.09736555312484259,-0.014374925052893457,0.17704908531011573,0.15324184741868405,0.025581701042195804
TGC 5151,-0.005263217086810453,-0.0018083640955860163,-0.12414223659914558,0.03881586019312864,-0.10350800800977918,-0.08628979353711112,0.0004539957636447161
TGC 5152,0.020375622156251706,-0.038531300792753284,-0.03153107612753346,0.13259840505312445,0.043160118784016266,-0.12745129701806268,-0.04435509676038967
TGC 5153,-0.04499329531831632,-0.167822192729961,-0.11711328200324714,-0.08401669992542199,-0.18937656224381796,-0.07565854157092791,-0.14641194292427262
TGC 5154,0.07131049189325249,0.08076667836670641,0.035544096503993844,0.03401991678228423,0.16067564590765052,-0.089278657724579,0.1912256933056121
TGC 5155,0.02121963991351053,-0.10525413850541172,0.1472799535919114,0.09330598974466145,-0.01180375831650559,0.0776049840383426,0.008165753442481372
TGC 5156,0.12386784141985162,0.011057936781015939,0.00623754092944666,0.07339122960289166,0.1158707088565064,0.12917175131518277,0.10956482377545639
TGC 5157,0.005335549332448111,-0.15783332380774884,-0.22798566322776526,-0.022913895707873357,-0.05313566076324879,-0.22475203158841028,-0.09323782100593442
TGC 5158,0.02176385366025167,0.04353803861663382,0.045311609932420435,-0.04299707018044649,0.1097520842230913,0.041708962166022864,0.01911682303766326
TGC 5159,0.07595826098298346,0.10776187943440506,0.060003567615433254,0.03863262894398363,0.1352200358400834,0.13489846069116368,-0.02372053220151529
TGC 5160,-0.01151280812247452,0.14474767005339303,0.01617042394582271,0.01126788255337792,0.05065798751327882,-0.10047115425406428,0.19830173094549142
TGC 5161,-0.023396093881427375,-0.21384121369013337,-0.14044960602663217,-0.055713279823175706,-0.30555744805157986,-0.15709532744026886,-0.24599925884295867
TGC 5162,0.1208655412206296,0.10311628633830414,0.14995887054984103,0.19058685478389165,0.11418434288204665,0.22372040665749304,-0.024628982058974513
TGC 5163,0.0624802606588787,0.21559189763351863,0.10334073117534533,0.04436395918398969,0.12267901188262884,0.1524991960136298,0.1040607625292308
TGC 5164,0.06465368890846585,0.04145805067919501,0.1481115223433218,0.024215088795227414,0.0009335692455373795,-0.17692348327301105,0.08838194035960331
TGC 5165,0.04653890197066422,0.03888642638680612,-0.02886712863414328,-0.015462418638988656,0.08156424857842087,-0.12988351447116947,0.045283430002902234
TGC 5166,0.06831004459997929,0.03663293584740193,-0.13715203157052588,0.08044015764621028,0.05986756676243477,-0.05079073462880456,-0.012971483668049634
TGC 5167,0.04859786812476065,0.05792154861249941,0.16878243746491636,0.11100158147167997,0.19275750149478474,0.29633382731511854,-0.001886030537606818
TGC 5168,-0.004180992590037908,0.11178590063678216,-0.030960482117819915,-0.08448894719973316,0.05349567655720324,-0.26295547501764843,0.0890132731342947
TGC 5169,-0.008588052040433905,0.0719447388211125,0.15052117856636635,0.09830609880271154,0.12054594406574805,-0.05995162038249047,0.052033654647635603
TGC 5170,0.0034213461677954993,-0.009901346044057286,-0.11828953636087802,0.04194450982717344,0.11333592843504703,-0.1714493466887423,0.05674380790477115
TGC 5171,-0.07804972647991651,0.11323158796325802,0.06553182159597119,0.06216939837617114,0.02597022613588648,0.002698594178795075,-0.006593867154361878
TGC 5172,0.07748715532035269,0.042791643609751434,0.11351221746509974,0.06242404943513311,0.08704761701446961,0.3136678450845811,0.009714562468271383
TGC 5173,-0.0673297665885839,-0.27223054711906297,-0.13390257009834472,-0.13807098901933865,-0.24721538512284275,-0.09518423377025441,-0.21439498032520107
TGC 5174,-0.020419348775605452,0.11090443826879082,0.07992272794523346,-0.01341635439671775,0.16526955556652834,0.009143392902302112,-0.05085479827017569
TGC 5175,-0.1430265794210248,-0.2962799016894117,-0.23233321459084957,-0.10211330807061993,-0.38195660945303855,-0.19115810433228175,-0.15369584562800562
TGC 5176,-0.05427549588662881,-0.061140906164462765,-0.13763180850274748,-0.10379316714481876,-0.17462775816139486,-0.05691781548629493,-0.09046004141332575
TGC 5177,-0.07250669712063351,-0.17799291743272314,-0.22258104574532075,-0.07851572810824121,-0.1243552823802672,-0.2550426762686955,-0.07211603454416253
TGC 5178,0.13791311504775977,0.08600305455486787,0.09287362217730473,0.041740863811486555,0.21287408055321713,0.13286871810188017,0.04202034329716537
TGC 5179,0.10000915680032968,0.2231417754688639,0.19542186911907794,0.06027799853940263,0.3269729753823327,0.16528287823602525,0.09265817518953391
TGC 5180,0.11190646680114415,0.13730964576348798,0.11191613986764674,-0.010519753345219656,0.17495910874511067,0.15932299809742917,0.02560170346213088
TGC 5181,-0.05278254511916733,0.033508854284667024,-0.03005954319759721,-0.049791683877726506,0.0751392537661547,0.0398868291976975,-0.022962686883649774
TGC 5182,-0.07377357196892884,-0.0017365265377743734,0.047621751296582374,0.040800300276765525,-0.24943056567027283,0.09766331095745548,0.021620120606510355
TGC 5183,-0.10293373710713029,-0.21702955973341817,-0.2845173506775042,-0.043738574879526884,-0.1868895392749136,-0.34912616117278095,-0.1282080686319624
TGC 5184,0.004862126849152553,-0.019112680680761055,0.10021924265001639,0.0778203183228851,0.04991758583798662,0.12584958759034415,0.029982521333928456
TGC 5185,-0.05701750164945591,0.21459464309638573,0.06893224542143295,0.07325594242518815,0.17163464206354748,0.09526763748193127,0.11407163288256811
TGC 5186,0.008766594837583281,-0.10820635810319784,-0.0645128206904225,-0.07250621981267484,-0.08309479044508737,-0.07032003885651461,-0.12151793238684919
TGC 5187,-0.08307442020747129,-0.17853270315535405,-0.1750481860275376,-0.12376465226614801,0.03575506387359424,-0.24162089322982971,-0.12878747503308496
TGC 5188,-0.1328092707521571,-0.1473818241201449,-0.1420227111550666,-0.04732791671105131,-0.20072228267616002,-0.18134067889407327,-0.18401718867344535
TGC 5189,0.08556736717798448,-0.0793104007690188,0.03430418554764586,-0.05788636692773181,0.041194284676804645,0.1388063955731092,0.0274929356499974
TGC 5190,0.07035773923865947,0.0719875254048522,0.09323180010430522,-0.09169107059140778,0.005731157706135394,0.0515351510507241,0.04942368083697487
TGC 5191,0.0617454323470562,-0.06471863311596122,0.04591443491255109,0.09804920919525778,0.1762550117067529,0.08672399925187231,-0.05021320697483189
TGC 5192,-0.03124879145502673,0.06066026363225689,-0.07085514634371362,-0.06632924819313046,-0.025010225935304508,-0.12992677812937373,0.15782359570545465
TGC 5193,0.021992556901857998,-0.242562484347972,-0.11568627445726822,-0.07588972498101217,-0.17697239586504915,-0.18580272529965364,-0.10041501944530139
TGC 5194,0.0767516381071121,0.08340710406222733,0.010680014239618521,0.07851303525545972,0.03255604286508456,0.13912241008582785,0.02922767843781298
TGC 5195,0.02162238653537238,-0.04344358086577512,0.11550428499555021,-0.10132180451270625,-0.009081083089423672,0.010096827552129598,0.012649990972865887
TGC 5196,0.0034984042193082036,-0.14817198364464781,-0.08498265767069493,-0.0017398126553432056,-0.03289672582458469,0.00820967656204381,0.0450490566153151
TGC 5197,-0.10257742941265417,0.07477517693911379,-0.11541752447985779,-0.04313109523030769,-0.2081634227916267,-0.14748241925452407,-0.0018853140006988484
TGC 5198,0.162497884540948,0.2931841920295734,0.1413943722590075,0.11470401395152605,0.3274819001528895,0.23724833482718374,0.238067682736193
TGC 5199,-0.1262106012520627,0.01092822265000834,0.10322557050721724,0.006234699571474853,-0.036350418482480704,-0.01560567533128629,-0.024545612860756755
TGC 5200,-0.07307331143435244,-0.10888633905138055,-0.06315914297268116,-0.15277356086204336,-0.056071814629399926,-0.11795713665468438,-0.015226621888497202
TGC 5201,0.02440398636073007,0.13577277514119712,0.09499044632885385,0.15316095114636133,-0.005716490924312592,0.19044741398266066,-0.0024598692960219846
TGC 5202,-0.10138495484551262,-0.0396697224943101,-0.17054245967335485,0.00047965485147412877,-0.08593718416699804,-0.1857373955431776,-0.0004852248711211427
TGC 5203,-0.1457041157967419,-0.08085791608231098,-0.3082320157576691,-0.19712658830437974,-0.20511566118062072,-0.3171549169677824,-0.0741783944890122
TGC 5204,0.04980135791868527,-0.05526643413621827,0.15781001276073206,0.08400856384694458,0.12364536259105312,0.1752109922423565,-0.07053340498132155
TGC 5205,0.08291194712049099,-0.04116345891351575,0.15014612503778318,0.032649982907209246,0.0307005719731197,0.026697270495911255,0.012276173634047736
TGC 5206,0.11668673011308218,0.14810389234417,0.08603650040273884,0.05398118538109067,0.12350069834510675,0.14168855439749597,0.07768076437992541
TGC 5207,0.03229567555543656,0.18293760956569052,0.03928106874084018,0.05083803446465446,-0.05425363131706755,0.11435997831925707,-0.034075249252911714
TGC 5208,0.012778607233219604,0.06659239539142381,-0.08079864697472156,-0.08041407277642855,-0.0033562564237753266,0.045572144422823695,-0.041861982126573286
TGC 5209,0.008169875053506177,0.30464822551608645,-0.012285133193983822,0.09263040962038492,0.16233307522629023,0.24075277680254098,0.15297728482056022
TGC 5210,0.03657185875006836,0.14985803276499154,0.1511711645117284,0.105828241739023,0.21073695979460116,0.18194810935880762,0.2662174719047121
TGC 5211,0.021216915788077374,0.08582344296709954,-0.053077863840015005,0.1033421142031022,0.11729608403021591,0.03641950914251187,-0.053475835954557474
TGC 5212,0.1107113939948745,0.19244371224875736,0.12192094696774394,-0.07511119103372875,0.0425935752435677,0.11124596000482045,0.04519162114992662
TGC 5213,-0.01695890090958572,-0.11193832588017018,0.08981144947664366,0.041947771407833255,-0.040621933564495886,0.07024267343583687,-0.011788610865999869
TGC 5214,0.1530763090998818,0.1048329420568237,0.13880391159624816,0.04451753940913787,0.26666317517860993,0.27883234408518537,0.06117274413101774
TGC 5215,0.04521977643950668,0.005535417776779201,-0.034926049473056886,0.008317434527204447,0.03999726516430158,0.03296737106085756,-0.08720788358275965
TGC 5216,-0.05650993142760165,-0.021956417058670845,-0.037567491518446634,-0.12855174869524372,-0.06365579552679514,0.010032222681633906,0.12677003245366794
TGC 5217,-0.04981851545308597,-0.1543424832057647,-0.2892197282830169,-0.07518308082026834,-0.24198672918535574,-0.343580882489856,-0.025204770198991654
TGC 5218,0.02496206014767016,0.06487111677115333,-0.09402888297968866,0.057218126500743115,0.20132290407539866,0.10041771335569397,-0.030995240052413147
TGC 5219,-0.035716767115020615,-0.12146810735200954,-0.09667458520596374,-0.004238426166175703,-0.08133843357393307,-0.045135236173721165,-0.1772186709170273
TGC 5220,-0.051275937135414694,0.14546152138135532,-0.09292978876639775,0.03932844837095144,0.09177250116166158,0.06774733488000671,0.05901420810051272
TGC 5221,0.018073578385924622,0.014588429875280754,0.029893979806841758,-0.04667157906969011,-0.1126931498499084,-0.0300948658776066,-0.055700420157713273
TGC 5222,0.050692916486316346,0.054357604358112425,0.07439640269072358,0.16657382776649618,0.054578523675701734,0.05880755408352871,-0.09337753551111802
TGC 5223,0.12671973398348269,-0.02648462327183599,0.05448644432284912,0.1016317735526427,0.15966853334069073,0.08626926125507589,-0.07482622011536495
TGC 5224,0.03668185104163543,-0.010732860625406774,0.15178647050634286,0.0631958923978631,0.08707885051232502,0.18491338409168429,0.14916309800247332
TGC 5225,0.08223018684536249,0.06186749577199515,-0.06409757122304804,0.060026451146373394,0.1698740697900514,-0.05177546236006308,0.010237508482118744
TGC 5226,0.05312741634790479,0.19559230399264133,-0.08177002721727641,0.07959339892400372,0.22211799333081317,0.17725586284695677,0.14777602658754657
TGC 5227,-0.03811156721686078,-0.033930624934606225,0.05026992376475301,0.07356983679656895,-0.06884348243104334,0.01713833027382988,-0.09917472651679911
TGC 5228,0.011662713354251895,-0.04811768265970329,-0.05829113691800068,0.004433137911185315,-0.16881513597247957,-0.07161032585198292,-0.19770639177239416
TGC 5229,0.004831031396700573,-0.04067922241725274,0.010353132181929882,-0.04122460669504259,-0.09019515621485251,-0.16497390266978898,0.06007065077449952
TGC 5230,0.051081685092381326,0.08368000633987974,0.03215276271992999,0.011948365217366556,0.13313466619887496,0.10366468912207118,-0.03065252049608559
TGC 5231,-0.039403040804205355,-0.13029453324630408,-0.1192063979804473,-0.11857473156584536,-0.1108004393368579,-0.13568809377291022,0.026169023815291147
TGC 5232,0.01461101976312422,-0.023939774911324055,-0.062108938540219594,-0.012892223741208575,0.10308841543956193,0.0657839400205788,-0.08165089524505678
TGC 5233,0.0051978320539871,0.19995794231972597,0.16096811580410286,0.10774810220707298,0.20093863675461437,0.23005915231129936,0.08906641671704567
TGC 5234,-0.0473459797483948,-0.21581554586177418,-0.02748692880898826,-0.012874126377412736,-0.24321568711016342,-0.18008286849866809,-0.07229144210058139
TGC 5235,-0.048793264536690126,-0.17531397200618762,-0.20986345035806656,-0.03764551889796308,-0.027247465310487537,-0.11538378938859938,-0.008340684392480625
TGC 5236,-0.1536233419973224,-0.21789420837412343,-0.15246415540579478,-0.16790077824481558,-0.25376856554112737,-0.18481534885827441,0.023209432443549918
TGC 5237,-0.065280644711834,-0.006871877476327951,0.09966724164371152,0.012359392460903226,0.05357767469919961,-0.021662160769191453,-0.01487449384330883
TGC 5238,0.09098851912058312,0.17932421348982266,0.18227000869044613,0.16212765074670368,0.12005654806628675,0.12232611040158417,0.1362905592145899
TGC 5239,-0.05776775987812455,-0.16929747154600333,-0.07966063892110634,-0.02104272573712321,-0.20672167540841752,-0.1845121443720847,-0.1621967464271133
TGC 5240,-0.04820268059654675,0.0020922257846978437,0.13023754127160872,-0.01536922724473974,0.016222060865412592,0.033709075256982024,0.0902756740711755
TGC 5241,0.018447590670741157,-0.054329977823163685,0.17402008697573407,0.02377477647309429,-0.06744950373926663,-0.013778574154617834,-0.053195540899741885
TGC 5242,0.008910718121169694,-0.08466616718638564,-0.08091959305139958,-0.09779829329618096,-0.14036018684639157,-0.202963812998203,-0.01326502594292152
TGC 5243,0.02981243049934959,-0.02789693659184478,0.030264479758029206,0.01896171606509047,0.07145395804299982,0.17197329911853562,0.028846708869863052
TGC 5244,-0.05961305366258567,-0.0870443507042765,-0.1255589615923531,-0.08148706785054513,-0.20035380957448473,-0.20377402782554943,0.012670466211156329
TGC 5245,0.05830779989512667,-0.055215779066925076,-0.02432126712519913,-0.09808186505429103,0.06531481521855624,0.05403375618683485,-0.05439642496762886
TGC 5246,0.024466866430729744,0.26889906497921273,0.16198658810173294,0.01259324555518159,0.008428552813681552,-0.006387020029776916,0.07407682431860109
TGC 5247,0.09403799237155812,0.12401377428735827,0.04968279098907596,-0.08574298462883655,0.060487423740095594,0.06436842796035247,0.11192340705997604
TGC 5248,-0.027534008379909124,0.06818961523773806,-0.07464555605872839,-0.02134884693209435,0.10943099303617858,0.10365973806016174,0.024345710750088866
TGC 5249,0.0142761631964792,0.05732028495073339,-0.006007689201906372,0.02485538216163838,0.033229057693185925,0.07938314321434138,0.16251622933105678
TGC 5250,0.0017346139503501975,0.148859097629103,0.1531561363943974,0.03560534919522414,0.07494064383066916,0.0691372427779908,0.1894804194829419
TGC 5251,-0.07958290241589859,-0.16553253411961222,-0.1879776510947779,-0.00863954451731108,-0.040618265894197536,0.006908516074750425,-0.06825563058914329
TGC 5252,-0.030127043224116804,-0.11675341768263159,0.05297240024434023,0.03983395233021177,0.1640658772457264,-0.004148624886245083,-0.07392714452821475
TGC 5253,-0.012001546179174568,0.14157433911598705,0.06393087773247043,-0.03847969436560956,0.08202720395988619,0.035776322933730474,0.22341054546761532
TGC 5254,0.048018611405106056,-0.008212131327648458,0.1041586492465236,-0.012464982528713624,0.0960650484947232,0.20953228280568126,0.10935215056268784
TGC 5255,-0.024302611103778144,0.06305879784309384,-0.02152608159062117,-0.07355276874231283,0.02784462382288444,-0.10060590181384346,0.05612480333613669
TGC 5256,0.003710885143825046,0.054236122590634456,0.04021924338594923,0.05466453775393412,0.06826108478165521,0.10984226729684297,-0.06563763741684418
TGC 5257,-0.04780250301823542,-0.0002514786656862103,-0.08234097313724041,-0.0063469492466209166,-0.14296089686817742,-0.10810852986073961,-0.012486894748016118
